epoch,train_acc,test_acc,train_pos_prob
322,0.997650,0.985500,0.999864
323,0.997650,0.985200,0.999861
324,0.997650,0.985700,0.999863
325,0.997650,0.985900,0.999865
326,0.997650,0.985500,0.999866
327,0.997650,0.985500,0.999863
328,0.997650,0.985900,0.999864
329,0.997650,0.986300,0.999866
330,0.997650,0.986200,0.999864
331,0.997650,0.986300,0.999865
332,0.997650,0.986300,0.999866
333,0.997650,0.985500,0.999865
334,0.997650,0.985200,0.999864
335,0.997650,0.986500,0.999864
336,0.997650,0.986200,0.999866
337,0.997650,0.985800,0.999867
338,0.997650,0.985500,0.999865
339,0.997650,0.986400,0.999866
340,0.997650,0.986000,0.999863
341,0.997650,0.985400,0.999868
342,0.997650,0.985900,0.999865
343,0.997650,0.985000,0.999864
344,0.997650,0.985400,0.999862
345,0.997650,0.984900,0.999863
346,0.997650,0.985600,0.999863
347,0.997650,0.986100,0.999865
348,0.997650,0.985900,0.999865
349,0.997650,0.986200,0.999866
350,0.997650,0.986200,0.999863
351,0.997650,0.985400,0.999866
352,0.997650,0.985800,0.999867
353,0.997650,0.986300,0.999865
354,0.997650,0.985900,0.999862
355,0.997650,0.985600,0.999867
356,0.997650,0.985200,0.999865
357,0.997650,0.986200,0.999865
358,0.997650,0.985600,0.999866
359,0.997650,0.985600,0.999864
360,0.997650,0.985700,0.999865
361,0.997650,0.985700,0.999864
362,0.997650,0.986000,0.999862
363,0.997650,0.985400,0.999867
364,0.997650,0.985900,0.999865
365,0.997650,0.986100,0.999865
366,0.997650,0.985500,0.999867
367,0.997650,0.985700,0.999865
368,0.997650,0.985700,0.999865
369,0.997650,0.985200,0.999866
370,0.997650,0.985700,0.999865
371,0.997650,0.985500,0.999865
372,0.997650,0.986100,0.999867
373,0.997650,0.985300,0.999863
374,0.997650,0.986000,0.999863
375,0.997650,0.986000,0.999863
376,0.997650,0.985800,0.999865
377,0.997650,0.986400,0.999866
378,0.997650,0.985900,0.999861
379,0.997650,0.985400,0.999864
380,0.997650,0.986000,0.999865
381,0.997650,0.985800,0.999865
382,0.997650,0.986100,0.999863
383,0.997650,0.985600,0.999866
384,0.997650,0.985400,0.999866
385,0.997650,0.985800,0.999866
386,0.997650,0.986000,0.999864
387,0.997650,0.985900,0.999866
388,0.997650,0.985400,0.999866
389,0.997650,0.985500,0.999865
390,0.997650,0.985500,0.999863
391,0.997650,0.985700,0.999866
392,0.997650,0.985900,0.999867
393,0.997650,0.985700,0.999862
394,0.997650,0.985700,0.999865
395,0.997650,0.986100,0.999864
396,0.997650,0.986500,0.999866
397,0.997667,0.985900,0.999869
398,0.997667,0.985900,0.999866
399,0.997667,0.985600,0.999865
400,0.997667,0.985300,0.999870
401,0.997667,0.985100,0.999871
402,0.997667,0.985600,0.999869
403,0.997667,0.986600,0.999877
404,0.997667,0.985600,0.999877
405,0.997667,0.985900,0.999876
406,0.997667,0.985100,0.999880
407,0.997667,0.985500,0.999877
408,0.997667,0.985500,0.999877
409,0.997667,0.985400,0.999876
410,0.997667,0.985700,0.999879
411,0.997667,0.985800,0.999878
412,0.997667,0.984900,0.999876
413,0.997667,0.985000,0.999878
414,0.997667,0.985800,0.999876
415,0.997667,0.985800,0.999880
416,0.997667,0.985500,0.999877
