epoch,train_acc,test_acc,train_pos_prob
637,0.769133,0.600000,0.977233
638,0.769133,0.600000,0.977233
639,0.769133,0.600000,0.977233
640,0.769133,0.600000,0.977233
641,0.769133,0.600000,0.978535
642,0.769133,0.600000,0.978535
643,0.769133,0.600000,0.978536
644,0.769133,0.600000,0.977233
645,0.769133,0.600000,0.977233
646,0.769133,0.600000,0.977233
647,0.769133,0.600000,0.977233
648,0.769133,0.600000,0.977233
649,0.769133,0.600000,0.977234
650,0.769133,0.600000,0.977233
651,0.769133,0.600000,0.977233
652,0.769133,0.600000,0.977247
653,0.769133,0.600000,0.978535
654,0.769133,0.600000,0.977233
655,0.769133,0.600000,0.979837
656,0.769133,0.600000,0.977233
657,0.769133,0.600000,0.978213
658,0.769133,0.600000,0.978535
659,0.769133,0.600000,0.979838
660,0.769133,0.600000,0.977233
661,0.769133,0.600000,0.977233
662,0.769133,0.600000,0.977234
663,0.769133,0.600000,0.977235
664,0.769133,0.600000,0.978535
665,0.769133,0.600000,0.979865
666,0.769133,0.600000,0.979837
667,0.769133,0.600000,0.977233
668,0.769133,0.600000,0.977234
669,0.769133,0.600000,0.977233
670,0.769133,0.600000,0.977233
671,0.769133,0.600000,0.977233
672,0.769133,0.600000,0.978535
673,0.769133,0.600000,0.977251
674,0.769133,0.600000,0.978535
675,0.769133,0.600000,0.977233
676,0.769133,0.600000,0.977380
677,0.769133,0.600000,0.979837
678,0.769133,0.600000,0.979837
679,0.769133,0.600000,0.977233
680,0.769133,0.600000,0.977246
681,0.769133,0.600000,0.977233
682,0.769133,0.600000,0.977261
683,0.769133,0.600000,0.977233
684,0.769133,0.600000,0.977234
685,0.769133,0.600000,0.977233
686,0.769133,0.600000,0.977234
687,0.769133,0.600000,0.977261
688,0.769133,0.600000,0.977252
689,0.769133,0.600000,0.977234
690,0.769133,0.600000,0.977234
691,0.769133,0.600000,0.979838
692,0.769133,0.600000,0.977234
693,0.769133,0.600000,0.977234
694,0.769133,0.600000,0.977234
695,0.769133,0.600000,0.977830
696,0.769133,0.600000,0.978536
697,0.769133,0.600000,0.977234
698,0.769133,0.600000,0.978536
699,0.769133,0.600000,0.978536
700,0.769133,0.600000,0.978536
701,0.769133,0.600000,0.979501
702,0.769133,0.600000,0.977234
703,0.769133,0.600000,0.977234
704,0.769133,0.600000,0.977234
705,0.769133,0.600000,0.978539
706,0.769133,0.600000,0.977234
707,0.769133,0.600000,0.978536
708,0.769133,0.600000,0.979838
709,0.769133,0.600000,0.978537
710,0.769133,0.600000,0.978537
711,0.769133,0.600000,0.977234
712,0.769133,0.600000,0.977234
713,0.769133,0.600000,0.978536
714,0.769133,0.600000,0.977234
715,0.769133,0.600000,0.977246
716,0.769133,0.600000,0.978536
717,0.769133,0.600000,0.977234
718,0.769133,0.600000,0.977234
719,0.769133,0.600000,0.977234
720,0.769133,0.600000,0.978536
721,0.769133,0.600000,0.978536
722,0.769133,0.600000,0.977234
723,0.769133,0.600000,0.978536
724,0.769133,0.600000,0.978536
725,0.769133,0.600000,0.977830
726,0.769133,0.600000,0.977234
727,0.769133,0.600000,0.978886
728,0.769133,0.600000,0.979838
729,0.769133,0.600000,0.977234
730,0.769133,0.600000,0.977234
731,0.769133,0.600000,0.979838
732,0.769133,0.600000,0.977234
733,0.769133,0.600000,0.977234
734,0.769133,0.600000,0.978682
735,0.769133,0.600000,0.977234
736,0.769133,0.600000,0.978197
737,0.769133,0.600000,0.979838
738,0.769133,0.600000,0.977234
739,0.769133,0.600000,0.977234
