epoch,train_acc,test_acc
676,0.699543,0.615000
677,0.698685,0.620000
678,0.695254,0.617000
679,0.699828,0.614000
680,0.698113,0.617000
681,0.698399,0.613000
682,0.696398,0.612000
683,0.698399,0.613000
684,0.698685,0.614000
685,0.698399,0.613000
686,0.698399,0.617000
687,0.698971,0.617000
688,0.698399,0.613000
689,0.700114,0.616000
690,0.697541,0.613000
691,0.696970,0.615000
692,0.699257,0.616000
693,0.700400,0.618000
694,0.697827,0.615000
695,0.698685,0.614000
696,0.698971,0.615000
697,0.697827,0.615000
698,0.697256,0.615000
699,0.699257,0.616000
700,0.698399,0.618000
701,0.701258,0.616000
702,0.699257,0.615000
703,0.698685,0.616000
704,0.698971,0.616000
705,0.699828,0.617000
706,0.697541,0.611000
707,0.698399,0.614000
708,0.696970,0.615000
709,0.698113,0.615000
710,0.698685,0.612000
711,0.698113,0.613000
712,0.697256,0.612000
713,0.698113,0.618000
714,0.698113,0.616000
715,0.697256,0.615000
716,0.699257,0.616000
717,0.698113,0.613000
718,0.697541,0.614000
719,0.698685,0.615000
720,0.697827,0.612000
721,0.698399,0.618000
722,0.697541,0.616000
723,0.700114,0.617000
724,0.698113,0.616000
725,0.698685,0.617000
726,0.698399,0.614000
727,0.697827,0.613000
728,0.696684,0.613000
729,0.699543,0.617000
730,0.700114,0.619000
731,0.698113,0.614000
732,0.700400,0.616000
733,0.700400,0.621000
734,0.700114,0.618000
735,0.698399,0.615000
736,0.698399,0.614000
737,0.699828,0.616000
738,0.700686,0.614000
739,0.699828,0.613000
740,0.699828,0.617000
741,0.697541,0.617000
742,0.700972,0.615000
743,0.697827,0.616000
744,0.698971,0.614000
745,0.696684,0.612000
746,0.698113,0.614000
747,0.698971,0.613000
748,0.696684,0.617000
749,0.699828,0.616000
750,0.697827,0.616000
751,0.699543,0.617000
752,0.698685,0.617000
753,0.700686,0.615000
754,0.696684,0.613000
755,0.697256,0.615000
756,0.698113,0.616000
757,0.698399,0.615000
758,0.697541,0.615000
759,0.697827,0.612000
760,0.697827,0.613000
761,0.699543,0.615000
762,0.698113,0.610000
763,0.699543,0.616000
764,0.697256,0.613000
765,0.698971,0.617000
766,0.698685,0.614000
767,0.698971,0.613000
768,0.698399,0.617000
769,0.698685,0.615000
770,0.696684,0.613000
771,0.696970,0.617000
772,0.699543,0.617000
773,0.698399,0.613000
774,0.699543,0.616000
775,0.698971,0.617000
776,0.698971,0.613000
777,0.699543,0.615000
778,0.696398,0.615000
779,0.698685,0.612000
780,0.698399,0.618000
781,0.698399,0.616000
782,0.698399,0.617000
783,0.697541,0.612000
784,0.698113,0.616000
785,0.698685,0.615000
786,0.700400,0.616000
787,0.697827,0.614000
788,0.697541,0.616000
789,0.697827,0.616000
790,0.698399,0.616000
791,0.698971,0.616000
792,0.698971,0.614000
793,0.697827,0.618000
794,0.697827,0.615000
795,0.698685,0.619000
796,0.697541,0.616000
797,0.698685,0.615000
798,0.698113,0.615000
799,0.698971,0.613000
800,0.696398,0.613000
801,0.698113,0.616000
802,0.697256,0.611000
803,0.700114,0.617000
804,0.696970,0.613000
805,0.699543,0.616000
806,0.700972,0.617000
807,0.697827,0.614000
808,0.698399,0.619000
809,0.697827,0.616000
810,0.696970,0.614000
811,0.698971,0.617000
812,0.699828,0.617000
813,0.696970,0.615000
814,0.697541,0.615000
815,0.697827,0.611000
816,0.698399,0.615000
817,0.698399,0.617000
818,0.700400,0.620000
819,0.698113,0.613000
820,0.699828,0.618000
821,0.699543,0.614000
822,0.698971,0.615000
823,0.699257,0.615000
824,0.698971,0.616000
825,0.697827,0.615000
826,0.699828,0.617000
827,0.698399,0.615000
828,0.698399,0.615000
829,0.698685,0.612000
830,0.700400,0.611000
831,0.698685,0.614000
832,0.698113,0.611000
833,0.698113,0.615000
834,0.697827,0.617000
835,0.698113,0.615000
836,0.695254,0.616000
837,0.696398,0.614000
838,0.697827,0.609000
839,0.699543,0.616000
840,0.698399,0.612000
