epoch,train_acc,test_acc,train_pos_prob
337,0.787593,0.674000,0.995125
338,0.787593,0.673000,0.996062
339,0.787593,0.677000,0.995095
340,0.787593,0.678000,0.995215
341,0.787593,0.672000,0.995091
342,0.787593,0.674000,0.995441
343,0.787593,0.674000,0.996117
344,0.787593,0.674000,0.995244
345,0.787593,0.678000,0.995264
346,0.787593,0.677000,0.995547
347,0.787593,0.674000,0.995525
348,0.787593,0.674000,0.995327
349,0.787879,0.675000,0.995748
350,0.787879,0.676000,0.995859
351,0.787879,0.675000,0.995874
352,0.787879,0.678000,0.995588
353,0.787879,0.675000,0.996200
354,0.787879,0.677000,0.995612
355,0.787879,0.678000,0.995927
356,0.787879,0.673000,0.995618
357,0.787879,0.675000,0.995927
358,0.787879,0.676000,0.995931
359,0.787879,0.675000,0.995913
360,0.787879,0.676000,0.995639
361,0.787879,0.675000,0.995949
362,0.787879,0.675000,0.995975
363,0.787879,0.674000,0.995688
364,0.787879,0.675000,0.995685
365,0.787879,0.676000,0.995687
366,0.787879,0.675000,0.995700
367,0.787879,0.671000,0.995703
368,0.787879,0.674000,0.995699
369,0.787879,0.676000,0.995699
370,0.787879,0.676000,0.996298
371,0.787879,0.676000,0.995696
372,0.787879,0.675000,0.995986
373,0.787879,0.672000,0.996312
374,0.787879,0.672000,0.996293
375,0.787879,0.670000,0.995699
376,0.787879,0.672000,0.996311
377,0.787879,0.673000,0.996019
378,0.787879,0.675000,0.996027
379,0.787879,0.669000,0.995724
380,0.787879,0.673000,0.996032
381,0.787879,0.671000,0.995732
382,0.787879,0.674000,0.995733
383,0.787879,0.675000,0.995732
384,0.787879,0.676000,0.996037
385,0.787879,0.675000,0.996043
386,0.787879,0.674000,0.996347
387,0.787879,0.675000,0.996346
388,0.787879,0.676000,0.995777
389,0.787879,0.674000,0.995759
390,0.787879,0.671000,0.996049
391,0.787879,0.672000,0.995751
392,0.787879,0.672000,0.996356
393,0.787879,0.672000,0.995754
394,0.787879,0.672000,0.996055
395,0.787879,0.670000,0.995754
396,0.787879,0.674000,0.995755
397,0.787879,0.671000,0.995767
398,0.787879,0.671000,0.995754
399,0.787879,0.670000,0.995754
400,0.787879,0.672000,0.996053
401,0.787879,0.673000,0.996353
402,0.787879,0.673000,0.995761
403,0.787879,0.674000,0.996068
404,0.787879,0.671000,0.996069
405,0.787879,0.674000,0.996370
406,0.787879,0.672000,0.996372
407,0.787879,0.672000,0.996072
408,0.787879,0.671000,0.995770
409,0.787879,0.672000,0.995773
410,0.787879,0.674000,0.996376
411,0.787879,0.673000,0.995773
412,0.787879,0.674000,0.996072
413,0.787879,0.675000,0.995775
414,0.787879,0.676000,0.995772
415,0.787879,0.676000,0.996373
416,0.787879,0.676000,0.996071
417,0.787879,0.675000,0.995774
418,0.787879,0.674000,0.996677
419,0.787879,0.674000,0.995776
420,0.787879,0.673000,0.996076
421,0.787879,0.674000,0.996077
422,0.787879,0.675000,0.995778
423,0.787879,0.674000,0.995777
424,0.787879,0.674000,0.995788
425,0.787879,0.672000,0.996380
426,0.787879,0.675000,0.995780
427,0.787879,0.677000,0.995781
428,0.787879,0.674000,0.995782
429,0.787879,0.676000,0.996089
430,0.787879,0.676000,0.995781
431,0.787879,0.676000,0.996081
432,0.787879,0.671000,0.996081
433,0.787879,0.675000,0.995779
434,0.787879,0.676000,0.996081
435,0.787879,0.678000,0.996081
436,0.787879,0.674000,0.996382
437,0.787879,0.676000,0.995781
438,0.787879,0.675000,0.995780
439,0.787879,0.675000,0.995781
440,0.787879,0.675000,0.995781
441,0.787879,0.676000,0.996083
442,0.787879,0.677000,0.995783
443,0.787879,0.676000,0.995783
444,0.787879,0.678000,0.996684
445,0.787879,0.678000,0.995783
446,0.787879,0.672000,0.995782
447,0.787879,0.675000,0.995783
448,0.787879,0.678000,0.995783
449,0.787879,0.675000,0.995782
450,0.787879,0.677000,0.996084
451,0.787879,0.674000,0.995784
452,0.787879,0.674000,0.996084
453,0.787879,0.674000,0.995784
454,0.787879,0.676000,0.996085
455,0.787879,0.674000,0.996085
456,0.787879,0.673000,0.995785
457,0.787879,0.675000,0.995785
458,0.787879,0.675000,0.995785
459,0.787879,0.675000,0.995790
460,0.787879,0.674000,0.996090
461,0.787879,0.675000,0.996386
462,0.787879,0.673000,0.996085
463,0.787879,0.673000,0.996086
464,0.787879,0.674000,0.995785
465,0.787879,0.674000,0.995786
466,0.787879,0.671000,0.996687
467,0.787879,0.676000,0.996085
468,0.787879,0.674000,0.996386
469,0.787879,0.673000,0.996086
470,0.787879,0.676000,0.996087
471,0.787879,0.676000,0.996087
472,0.787879,0.674000,0.996087
473,0.787879,0.675000,0.995786
474,0.787879,0.671000,0.995787
475,0.787879,0.675000,0.996088
476,0.787879,0.676000,0.995787
477,0.787879,0.675000,0.995787
478,0.787879,0.676000,0.996087
479,0.787879,0.672000,0.995787
480,0.787879,0.673000,0.996087
481,0.787879,0.674000,0.995788
482,0.787879,0.674000,0.995787
483,0.787879,0.672000,0.996087
484,0.787879,0.676000,0.996087
485,0.787879,0.672000,0.995787
486,0.787879,0.675000,0.996088
487,0.787879,0.676000,0.996388
488,0.787879,0.675000,0.996088
489,0.787879,0.674000,0.996389
490,0.787879,0.673000,0.995788
491,0.787879,0.672000,0.995787
492,0.787879,0.674000,0.996088
493,0.787879,0.677000,0.995788
494,0.787879,0.674000,0.996088
495,0.787879,0.674000,0.995787
496,0.787879,0.675000,0.996087
497,0.787879,0.675000,0.995788
498,0.787879,0.676000,0.995788
499,0.787879,0.673000,0.996089
500,0.787879,0.672000,0.995788
501,0.787879,0.672000,0.996088
502,0.787879,0.674000,0.995787
503,0.787879,0.677000,0.996089
504,0.787879,0.675000,0.996089
505,0.787879,0.674000,0.995788
506,0.787879,0.673000,0.996091
507,0.787879,0.674000,0.996390
508,0.787879,0.676000,0.995788
509,0.787879,0.673000,0.996089
510,0.787879,0.676000,0.996389
511,0.787879,0.676000,0.996390
512,0.787879,0.674000,0.996690
513,0.787879,0.676000,0.996089
514,0.787879,0.674000,0.996690
515,0.787879,0.675000,0.996993
516,0.787879,0.674000,0.995788
517,0.787879,0.675000,0.995788
518,0.787879,0.673000,0.995788
519,0.787879,0.673000,0.996089
520,0.787879,0.671000,0.995789
521,0.787879,0.675000,0.995789
522,0.787879,0.676000,0.996390
523,0.787879,0.676000,0.996090
524,0.787879,0.670000,0.996089
525,0.787879,0.671000,0.995789
526,0.787879,0.674000,0.995789
527,0.787879,0.671000,0.996089
528,0.787879,0.672000,0.995789
529,0.787879,0.673000,0.995789
530,0.787879,0.675000,0.995789
531,0.787879,0.674000,0.995791
532,0.787879,0.672000,0.995789
533,0.787879,0.672000,0.996390
534,0.787879,0.675000,0.995789
535,0.787879,0.676000,0.995789
536,0.787879,0.674000,0.995789
537,0.787879,0.673000,0.995789
538,0.787879,0.673000,0.996089
539,0.787879,0.671000,0.995789
540,0.787879,0.674000,0.995789
541,0.787879,0.673000,0.996089
542,0.787879,0.671000,0.996090
543,0.787879,0.673000,0.996090
