epoch,train_acc,test_acc,train_pos_prob
271,0.680675,0.607000,0.974980
272,0.671812,0.617000,0.975652
273,0.673814,0.616000,0.976953
274,0.676958,0.593000,0.976139
275,0.672670,0.614000,0.976841
276,0.652659,0.591000,0.977651
277,0.696970,0.616000,0.978682
278,0.675243,0.604000,0.980594
279,0.670097,0.606000,0.979613
280,0.674385,0.612000,0.978404
281,0.670383,0.604000,0.979213
282,0.690395,0.611000,0.979760
283,0.667238,0.624000,0.980946
284,0.659520,0.600000,0.979890
285,0.640652,0.600000,0.978947
286,0.686106,0.619000,0.979908
287,0.663808,0.585000,0.980120
288,0.690395,0.613000,0.980895
289,0.667810,0.608000,0.981383
290,0.655517,0.600000,0.980664
291,0.695540,0.626000,0.981169
292,0.648656,0.588000,0.981521
293,0.696112,0.605000,0.981520
294,0.668382,0.606000,0.982116
295,0.633505,0.574000,0.981469
296,0.687250,0.605000,0.981303
297,0.668096,0.607000,0.983361
298,0.662664,0.610000,0.983469
299,0.683819,0.619000,0.982564
300,0.661807,0.608000,0.982460
301,0.692967,0.616000,0.983898
302,0.635792,0.580000,0.983778
303,0.668954,0.613000,0.984507
304,0.648656,0.589000,0.983574
305,0.683819,0.590000,0.983753
306,0.646083,0.600000,0.984008
307,0.657804,0.591000,0.985146
308,0.669811,0.595000,0.983667
309,0.649228,0.594000,0.983898
310,0.646083,0.593000,0.984581
311,0.653230,0.603000,0.985310
312,0.662093,0.607000,0.986130
313,0.643796,0.587000,0.985994
314,0.679531,0.591000,0.985386
315,0.644368,0.581000,0.985602
316,0.655803,0.611000,0.986616
317,0.634362,0.580000,0.986037
318,0.686964,0.597000,0.985844
319,0.654088,0.589000,0.987050
320,0.636364,0.583000,0.986736
321,0.674671,0.610000,0.986737
322,0.661807,0.594000,0.986588
323,0.636078,0.582000,0.986719
324,0.682104,0.595000,0.986819
325,0.641224,0.581000,0.987517
326,0.655517,0.591000,0.987385
327,0.649228,0.603000,0.986881
328,0.677244,0.605000,0.987431
329,0.669525,0.599000,0.987698
330,0.647227,0.586000,0.987305
331,0.662664,0.590000,0.986933
332,0.638079,0.581000,0.987369
333,0.662950,0.602000,0.987685
334,0.652945,0.594000,0.988022
335,0.651801,0.591000,0.987359
336,0.648085,0.580000,0.987376
337,0.630074,0.584000,0.987750
338,0.645512,0.588000,0.987855
339,0.643225,0.571000,0.987687
340,0.620640,0.579000,0.987527
341,0.657233,0.581000,0.987215
342,0.644082,0.593000,0.987980
343,0.641509,0.586000,0.987450
344,0.636078,0.581000,0.987487
345,0.657233,0.598000,0.987447
346,0.653230,0.593000,0.988252
347,0.652087,0.592000,0.987882
348,0.653230,0.589000,0.988162
349,0.657233,0.591000,0.988096
350,0.648370,0.595000,0.988162
351,0.635220,0.585000,0.988009
352,0.639222,0.585000,0.988887
353,0.659520,0.593000,0.987707
354,0.632361,0.588000,0.988116
355,0.640080,0.590000,0.988613
356,0.646941,0.590000,0.988369
357,0.648942,0.597000,0.988573
358,0.652659,0.590000,0.988905
359,0.633791,0.578000,0.988592
360,0.643511,0.584000,0.987993
361,0.659520,0.593000,0.988706
362,0.648942,0.582000,0.988803
363,0.651229,0.588000,0.988623
364,0.640366,0.584000,0.988704
365,0.644654,0.583000,0.988327
366,0.637793,0.581000,0.988779
367,0.637221,0.586000,0.988517
